[03:14:39.564] |I| [SDL_main]:  Vita3K v0.1 685-2eee7b1
[03:15:35.209] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.210] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.211] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.214] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA1 at offset: 0x77BAD, whence: SCE_SEEK_SET
[03:15:35.215] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA1, size: 33875
[03:15:35.224] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA1
[03:15:35.247] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.248] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.248] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.252] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA2 at offset: 0x7829F, whence: SCE_SEEK_SET
[03:15:35.252] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA2, size: 32097
[03:15:35.262] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA2
[03:15:35.285] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.286] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.286] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.289] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA3 at offset: 0x7896B, whence: SCE_SEEK_SET
[03:15:35.289] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA3, size: 30357
[03:15:35.300] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA3
[03:15:35.323] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.324] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.325] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.328] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA4 at offset: 0x7906B, whence: SCE_SEEK_SET
[03:15:35.328] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA4, size: 28565
[03:15:35.338] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA4
[03:15:35.361] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.362] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.363] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.366] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA5 at offset: 0x79778, whence: SCE_SEEK_SET
[03:15:35.367] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA5, size: 26760
[03:15:35.376] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA5
[03:15:35.398] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.399] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.400] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.403] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA6 at offset: 0x79E88, whence: SCE_SEEK_SET
[03:15:35.404] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA6, size: 24952
[03:15:35.414] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA6
[03:15:35.436] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.437] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.437] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.440] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA7 at offset: 0x7A58C, whence: SCE_SEEK_SET
[03:15:35.441] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA7, size: 23156
[03:15:35.451] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA7
[03:15:35.472] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.474] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.474] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.478] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA8 at offset: 0x7ACA3, whence: SCE_SEEK_SET
[03:15:35.478] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA8, size: 21341
[03:15:35.488] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA8
[03:15:35.512] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.514] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.514] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.517] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xA9 at offset: 0x7B38B, whence: SCE_SEEK_SET
[03:15:35.518] |T| [read_file]:  sceIoPread: Reading file: fd: 0xA9, size: 19573
[03:15:35.528] |T| [close_file]:  sceIoClose: Closing file: fd: 0xA9
[03:15:35.550] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.551] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.552] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.555] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xAA at offset: 0x7BA6A, whence: SCE_SEEK_SET
[03:15:35.555] |T| [read_file]:  sceIoPread: Reading file: fd: 0xAA, size: 17814
[03:15:35.566] |T| [close_file]:  sceIoClose: Closing file: fd: 0xAA
[03:15:35.589] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.590] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.590] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.594] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xAB at offset: 0x7C1CD, whence: SCE_SEEK_SET
[03:15:35.594] |T| [read_file]:  sceIoPread: Reading file: fd: 0xAB, size: 15923
[03:15:35.605] |T| [close_file]:  sceIoClose: Closing file: fd: 0xAB
[03:15:35.626] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.628] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.628] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.632] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xAC at offset: 0x7C8A6, whence: SCE_SEEK_SET
[03:15:35.632] |T| [read_file]:  sceIoPread: Reading file: fd: 0xAC, size: 14170
[03:15:35.642] |T| [close_file]:  sceIoClose: Closing file: fd: 0xAC
[03:15:35.664] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.665] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.665] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.669] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xAD at offset: 0x7CF84, whence: SCE_SEEK_SET
[03:15:35.669] |T| [read_file]:  sceIoPread: Reading file: fd: 0xAD, size: 12412
[03:15:35.679] |T| [close_file]:  sceIoClose: Closing file: fd: 0xAD
[03:15:35.702] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.703] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.703] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.707] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xAE at offset: 0x7D6A5, whence: SCE_SEEK_SET
[03:15:35.707] |T| [read_file]:  sceIoPread: Reading file: fd: 0xAE, size: 10587
[03:15:35.718] |T| [close_file]:  sceIoClose: Closing file: fd: 0xAE
[03:15:35.741] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.743] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.743] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.746] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xAF at offset: 0x7DDCB, whence: SCE_SEEK_SET
[03:15:35.746] |T| [read_file]:  sceIoPread: Reading file: fd: 0xAF, size: 8757
[03:15:35.756] |T| [close_file]:  sceIoClose: Closing file: fd: 0xAF
[03:15:35.779] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.780] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.780] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.784] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB0 at offset: 0x7E4A9, whence: SCE_SEEK_SET
[03:15:35.784] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB0, size: 6999
[03:15:35.786] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB0 at offset: 0x80000, whence: SCE_SEEK_SET
[03:15:35.786] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB0, size: 262144
[03:15:35.800] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB0
[03:15:35.823] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.824] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.824] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.827] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB1 at offset: 0x84342, whence: SCE_SEEK_SET
[03:15:35.828] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB1, size: 244926
[03:15:35.837] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB1
[03:15:35.859] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.860] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.861] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.864] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB2 at offset: 0x84A06, whence: SCE_SEEK_SET
[03:15:35.865] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB2, size: 243194
[03:15:35.875] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB2
[03:15:35.897] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.898] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.899] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.903] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB3 at offset: 0x850CF, whence: SCE_SEEK_SET
[03:15:35.903] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB3, size: 241457
[03:15:35.913] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB3
[03:15:35.930] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.931] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.931] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.935] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB4 at offset: 0x857D7, whence: SCE_SEEK_SET
[03:15:35.936] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB4, size: 239657
[03:15:35.946] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB4
[03:15:35.969] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.970] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:35.970] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:35.974] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB5 at offset: 0x85EAB, whence: SCE_SEEK_SET
[03:15:35.974] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB5, size: 237909
[03:15:35.985] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB5
[03:15:36.007] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.008] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.009] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.012] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB6 at offset: 0x86566, whence: SCE_SEEK_SET
[03:15:36.012] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB6, size: 236186
[03:15:36.022] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB6
[03:15:36.045] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.046] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.046] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.050] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB7 at offset: 0x86C7C, whence: SCE_SEEK_SET
[03:15:36.050] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB7, size: 234372
[03:15:36.060] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB7
[03:15:36.082] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.083] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.083] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.087] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB8 at offset: 0x873A8, whence: SCE_SEEK_SET
[03:15:36.088] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB8, size: 232536
[03:15:36.097] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB8
[03:15:36.119] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.120] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.120] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.124] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xB9 at offset: 0x87781, whence: SCE_SEEK_SET
[03:15:36.124] |T| [read_file]:  sceIoPread: Reading file: fd: 0xB9, size: 231551
[03:15:36.135] |T| [close_file]:  sceIoClose: Closing file: fd: 0xB9
[03:15:36.157] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.158] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.158] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.162] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xBA at offset: 0x87E94, whence: SCE_SEEK_SET
[03:15:36.162] |T| [read_file]:  sceIoPread: Reading file: fd: 0xBA, size: 229740
[03:15:36.172] |T| [close_file]:  sceIoClose: Closing file: fd: 0xBA
[03:15:36.194] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.195] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.196] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.200] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xBB at offset: 0x8856D, whence: SCE_SEEK_SET
[03:15:36.200] |T| [read_file]:  sceIoPread: Reading file: fd: 0xBB, size: 227987
[03:15:36.210] |T| [close_file]:  sceIoClose: Closing file: fd: 0xBB
[03:15:36.232] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.233] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.233] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.237] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xBC at offset: 0x88C56, whence: SCE_SEEK_SET
[03:15:36.237] |T| [read_file]:  sceIoPread: Reading file: fd: 0xBC, size: 226218
[03:15:36.247] |T| [close_file]:  sceIoClose: Closing file: fd: 0xBC
[03:15:36.265] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.266] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.267] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.270] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xBD at offset: 0x89380, whence: SCE_SEEK_SET
[03:15:36.270] |T| [read_file]:  sceIoPread: Reading file: fd: 0xBD, size: 224384
[03:15:36.280] |T| [close_file]:  sceIoClose: Closing file: fd: 0xBD
[03:15:36.301] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.303] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.303] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.306] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xBE at offset: 0x89ABB, whence: SCE_SEEK_SET
[03:15:36.306] |T| [read_file]:  sceIoPread: Reading file: fd: 0xBE, size: 222533
[03:15:36.317] |T| [close_file]:  sceIoClose: Closing file: fd: 0xBE
[03:15:36.335] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.336] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.337] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.341] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xBF at offset: 0x8A1E8, whence: SCE_SEEK_SET
[03:15:36.341] |T| [read_file]:  sceIoPread: Reading file: fd: 0xBF, size: 220696
[03:15:36.351] |T| [close_file]:  sceIoClose: Closing file: fd: 0xBF
[03:15:36.373] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.374] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.374] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.378] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xC0 at offset: 0x8A910, whence: SCE_SEEK_SET
[03:15:36.378] |T| [read_file]:  sceIoPread: Reading file: fd: 0xC0, size: 218864
[03:15:36.388] |T| [close_file]:  sceIoClose: Closing file: fd: 0xC0
[03:15:36.410] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.411] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.411] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.415] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xC1 at offset: 0x8B028, whence: SCE_SEEK_SET
[03:15:36.415] |T| [read_file]:  sceIoPread: Reading file: fd: 0xC1, size: 217048
[03:15:36.425] |T| [close_file]:  sceIoClose: Closing file: fd: 0xC1
[03:15:36.447] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.448] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.448] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.452] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xC2 at offset: 0x8B705, whence: SCE_SEEK_SET
[03:15:36.452] |T| [read_file]:  sceIoPread: Reading file: fd: 0xC2, size: 215291
[03:15:36.463] |T| [close_file]:  sceIoClose: Closing file: fd: 0xC2
[03:15:36.485] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.486] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[03:15:36.486] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[03:15:36.490] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0xC3 at offset: 0x8BE20, whence: SCE_SEEK_SET
[03:15:36.490] |T| [read_file]:  sceIoPread: Reading file: fd: 0xC3, size: 213472
[03:15:36.500] |T| [close_file]:  sceIoClose: Closing file: fd: 0xC3
[03:15:36.523] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
