[23:42:55.841] |I| [SDL_main]:  Vita3K v0.1 647-42cde29
[23:44:44.150] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/hopes_and_dreams.ogg
[23:44:44.151] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/hopes_and_dreams.ogg (ux0:/app/PCSE00756//games/sounds/music/hopes_and_dreams.ogg)
[23:44:44.184] |T| [close_file]:  sceIoClose: Closing file: fd: 0x13
[23:44:44.192] |I| [write_file]:  *** TTY: create stream 300000
[23:44:44.198] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/safe_haven.ogg
[23:44:44.199] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/safe_haven.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/safe_haven.ogg)
[23:44:44.204] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/safe_haven.ogg
[23:44:44.205] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/safe_haven.ogg (ux0:/app/PCSE00756//games/sounds/music/safe_haven.ogg)
[23:44:44.243] |T| [close_file]:  sceIoClose: Closing file: fd: 0x14
[23:44:44.251] |I| [write_file]:  *** TTY: create stream 300001
[23:44:44.257] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/a_neon_glow_lights_the_way.ogg
[23:44:44.257] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/a_neon_glow_lights_the_way.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/a_neon_glow_lights_the_way.ogg)
[23:44:44.263] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/a_neon_glow_lights_the_way.ogg
[23:44:44.263] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/a_neon_glow_lights_the_way.ogg (ux0:/app/PCSE00756//games/sounds/music/a_neon_glow_lights_the_way.ogg)
[23:44:44.302] |T| [close_file]:  sceIoClose: Closing file: fd: 0x15
[23:44:44.310] |I| [write_file]:  *** TTY: create stream 300002
[23:44:44.316] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/welcome_to_valhalla.ogg
[23:44:44.317] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/welcome_to_valhalla.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/welcome_to_valhalla.ogg)
[23:44:44.322] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/welcome_to_valhalla.ogg
[23:44:44.323] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/welcome_to_valhalla.ogg (ux0:/app/PCSE00756//games/sounds/music/welcome_to_valhalla.ogg)
[23:44:44.347] |T| [close_file]:  sceIoClose: Closing file: fd: 0x16
[23:44:44.356] |I| [write_file]:  *** TTY: create stream 300003
[23:44:44.361] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/every_day_is_night.ogg
[23:44:44.361] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/every_day_is_night.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/every_day_is_night.ogg)
[23:44:44.367] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/every_day_is_night.ogg
[23:44:44.367] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/every_day_is_night.ogg (ux0:/app/PCSE00756//games/sounds/music/every_day_is_night.ogg)
[23:44:44.420] |T| [close_file]:  sceIoClose: Closing file: fd: 0x17
[23:44:44.440] |I| [write_file]:  *** TTY: create stream 300004
[23:44:44.452] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/commencing_simulation.ogg
[23:44:44.452] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/commencing_simulation.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/commencing_simulation.ogg)
[23:44:44.457] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/commencing_simulation.ogg
[23:44:44.457] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/commencing_simulation.ogg (ux0:/app/PCSE00756//games/sounds/music/commencing_simulation.ogg)
[23:44:44.486] |T| [close_file]:  sceIoClose: Closing file: fd: 0x18
[23:44:44.494] |I| [write_file]:  *** TTY: create stream 300005
[23:44:44.500] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/drive_me_wild.ogg
[23:44:44.500] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/drive_me_wild.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/drive_me_wild.ogg)
[23:44:44.513] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/drive_me_wild.ogg
[23:44:44.514] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/drive_me_wild.ogg (ux0:/app/PCSE00756//games/sounds/music/drive_me_wild.ogg)
[23:44:44.547] |T| [close_file]:  sceIoClose: Closing file: fd: 0x19
[23:44:44.556] |I| [write_file]:  *** TTY: create stream 300006
[23:44:44.561] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/good_for_health_bad_for_education.ogg
[23:44:44.562] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/good_for_health_bad_for_education.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/good_for_health_bad_for_education.ogg)
[23:44:44.567] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/good_for_health_bad_for_education.ogg
[23:44:44.567] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/good_for_health_bad_for_education.ogg (ux0:/app/PCSE00756//games/sounds/music/good_for_health_bad_for_education.ogg)
[23:44:44.603] |T| [close_file]:  sceIoClose: Closing file: fd: 0x1A
[23:44:44.611] |I| [write_file]:  *** TTY: create stream 300007
[23:44:44.617] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/a_gaze_that_invited_disaster.ogg
[23:44:44.618] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/a_gaze_that_invited_disaster.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/a_gaze_that_invited_disaster.ogg)
[23:44:44.623] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/a_gaze_that_invited_disaster.ogg
[23:44:44.624] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/a_gaze_that_invited_disaster.ogg (ux0:/app/PCSE00756//games/sounds/music/a_gaze_that_invited_disaster.ogg)
[23:44:44.652] |T| [close_file]:  sceIoClose: Closing file: fd: 0x1B
[23:44:44.660] |I| [write_file]:  *** TTY: create stream 300008
[23:44:44.666] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/youve_got_me.ogg
[23:44:44.667] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/youve_got_me.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/youve_got_me.ogg)
[23:44:44.672] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/youve_got_me.ogg
[23:44:44.673] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/youve_got_me.ogg (ux0:/app/PCSE00756//games/sounds/music/youve_got_me.ogg)
[23:44:44.691] |T| [close_file]:  sceIoClose: Closing file: fd: 0x1C
[23:44:44.699] |I| [write_file]:  *** TTY: create stream 300009
[23:44:44.705] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/better_luck_next_time.ogg
[23:44:44.705] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/better_luck_next_time.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/better_luck_next_time.ogg)
[23:44:44.710] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/better_luck_next_time.ogg
[23:44:44.711] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/better_luck_next_time.ogg (ux0:/app/PCSE00756//games/sounds/music/better_luck_next_time.ogg)
[23:44:44.742] |T| [close_file]:  sceIoClose: Closing file: fd: 0x1D
[23:44:44.750] |I| [write_file]:  *** TTY: create stream 300010
[23:44:44.757] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/umemoto.ogg
[23:44:44.757] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/umemoto.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/umemoto.ogg)
[23:44:44.762] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/umemoto.ogg
[23:44:44.762] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/umemoto.ogg (ux0:/app/PCSE00756//games/sounds/music/umemoto.ogg)
[23:44:44.792] |T| [close_file]:  sceIoClose: Closing file: fd: 0x1E
[23:44:44.800] |I| [write_file]:  *** TTY: create stream 300011
[23:44:44.807] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/a_star_pierces_the_darkness.ogg
[23:44:44.807] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/a_star_pierces_the_darkness.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/a_star_pierces_the_darkness.ogg)
[23:44:44.812] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/a_star_pierces_the_darkness.ogg
[23:44:44.813] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/a_star_pierces_the_darkness.ogg (ux0:/app/PCSE00756//games/sounds/music/a_star_pierces_the_darkness.ogg)
[23:44:44.874] |T| [close_file]:  sceIoClose: Closing file: fd: 0x1F
[23:44:44.883] |I| [write_file]:  *** TTY: create stream 300012
[23:44:44.889] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/all_systems_go.ogg
[23:44:44.889] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/all_systems_go.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/all_systems_go.ogg)
[23:44:44.894] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/all_systems_go.ogg
[23:44:44.895] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/all_systems_go.ogg (ux0:/app/PCSE00756//games/sounds/music/all_systems_go.ogg)
[23:44:44.931] |T| [close_file]:  sceIoClose: Closing file: fd: 0x20
[23:44:44.945] |I| [write_file]:  *** TTY: create stream 300013
[23:44:44.952] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/where_do_i_go_from_here.ogg
[23:44:44.952] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/where_do_i_go_from_here.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/where_do_i_go_from_here.ogg)
[23:44:44.957] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/where_do_i_go_from_here.ogg
[23:44:44.958] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/where_do_i_go_from_here.ogg (ux0:/app/PCSE00756//games/sounds/music/where_do_i_go_from_here.ogg)
[23:44:45.026] |T| [close_file]:  sceIoClose: Closing file: fd: 0x21
[23:44:45.045] |I| [write_file]:  *** TTY: create stream 300014
[23:44:45.053] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/will_you_remember_me.ogg
[23:44:45.054] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/will_you_remember_me.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/will_you_remember_me.ogg)
[23:44:45.059] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/will_you_remember_me.ogg
[23:44:45.059] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/will_you_remember_me.ogg (ux0:/app/PCSE00756//games/sounds/music/will_you_remember_me.ogg)
[23:44:45.114] |T| [close_file]:  sceIoClose: Closing file: fd: 0x22
[23:44:45.133] |I| [write_file]:  *** TTY: create stream 300015
[23:44:45.140] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/everything_will_be_okay.ogg
[23:44:45.141] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/everything_will_be_okay.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/everything_will_be_okay.ogg)
[23:44:45.149] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/everything_will_be_okay.ogg
[23:44:45.149] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/everything_will_be_okay.ogg (ux0:/app/PCSE00756//games/sounds/music/everything_will_be_okay.ogg)
[23:44:45.180] |T| [close_file]:  sceIoClose: Closing file: fd: 0x23
[23:44:45.188] |I| [write_file]:  *** TTY: create stream 300016
[23:44:45.194] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/march_of_the_white_knights.ogg
[23:44:45.194] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/march_of_the_white_knights.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/march_of_the_white_knights.ogg)
[23:44:45.199] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/march_of_the_white_knights.ogg
[23:44:45.200] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/march_of_the_white_knights.ogg (ux0:/app/PCSE00756//games/sounds/music/march_of_the_white_knights.ogg)
[23:44:45.294] |T| [close_file]:  sceIoClose: Closing file: fd: 0x24
[23:44:45.312] |I| [write_file]:  *** TTY: create stream 300017
[23:44:45.326] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/a_rene.ogg
[23:44:45.327] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/a_rene.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/a_rene.ogg)
[23:44:45.332] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/a_rene.ogg
[23:44:45.333] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/a_rene.ogg (ux0:/app/PCSE00756//games/sounds/music/a_rene.ogg)
[23:44:45.367] |T| [close_file]:  sceIoClose: Closing file: fd: 0x25
[23:44:45.375] |I| [write_file]:  *** TTY: create stream 300018
[23:44:45.381] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/neo_avatar.ogg
[23:44:45.382] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/neo_avatar.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/neo_avatar.ogg)
[23:44:45.387] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/neo_avatar.ogg
[23:44:45.388] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/neo_avatar.ogg (ux0:/app/PCSE00756//games/sounds/music/neo_avatar.ogg)
[23:44:45.438] |T| [close_file]:  sceIoClose: Closing file: fd: 0x26
[23:44:45.451] |I| [write_file]:  *** TTY: create stream 300019
[23:44:45.457] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/those_who_dwell_in_the_shadows.ogg
[23:44:45.457] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/those_who_dwell_in_the_shadows.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/those_who_dwell_in_the_shadows.ogg)
[23:44:45.462] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/those_who_dwell_in_the_shadows.ogg
[23:44:45.463] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/those_who_dwell_in_the_shadows.ogg (ux0:/app/PCSE00756//games/sounds/music/those_who_dwell_in_the_shadows.ogg)
[23:44:45.478] |T| [close_file]:  sceIoClose: Closing file: fd: 0x27
[23:44:45.487] |I| [write_file]:  *** TTY: create stream 300020
[23:44:45.493] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/nightime_maneuvers.ogg
[23:44:45.493] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/nightime_maneuvers.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/nightime_maneuvers.ogg)
[23:44:45.498] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/nightime_maneuvers.ogg
[23:44:45.498] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/nightime_maneuvers.ogg (ux0:/app/PCSE00756//games/sounds/music/nightime_maneuvers.ogg)
[23:44:45.533] |T| [close_file]:  sceIoClose: Closing file: fd: 0x28
[23:44:45.549] |I| [write_file]:  *** TTY: create stream 300021
[23:44:45.555] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/through_the_storm_we_will_find_a_way.ogg
[23:44:45.556] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/through_the_storm_we_will_find_a_way.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/through_the_storm_we_will_find_a_way.ogg)
[23:44:45.561] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/through_the_storm_we_will_find_a_way.ogg
[23:44:45.561] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/through_the_storm_we_will_find_a_way.ogg (ux0:/app/PCSE00756//games/sounds/music/through_the_storm_we_will_find_a_way.ogg)
[23:44:45.592] |T| [close_file]:  sceIoClose: Closing file: fd: 0x29
[23:44:45.600] |I| [write_file]:  *** TTY: create stream 300022
[23:44:45.607] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/synthestitch.ogg
[23:44:45.608] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/synthestitch.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/synthestitch.ogg)
[23:44:45.620] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/synthestitch.ogg
[23:44:45.621] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/synthestitch.ogg (ux0:/app/PCSE00756//games/sounds/music/synthestitch.ogg)
[23:44:45.669] |T| [close_file]:  sceIoClose: Closing file: fd: 0x2A
[23:44:45.677] |I| [write_file]:  *** TTY: create stream 300023
[23:44:45.683] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/snowfall.ogg
[23:44:45.683] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/snowfall.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/snowfall.ogg)
[23:44:45.689] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/snowfall.ogg
[23:44:45.689] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/snowfall.ogg (ux0:/app/PCSE00756//games/sounds/music/snowfall.ogg)
[23:44:45.722] |T| [close_file]:  sceIoClose: Closing file: fd: 0x2B
[23:44:45.742] |I| [write_file]:  *** TTY: create stream 300024
[23:44:45.753] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/the_answer_lies_within.ogg
[23:44:45.753] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/the_answer_lies_within.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/the_answer_lies_within.ogg)
[23:44:45.758] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/the_answer_lies_within.ogg
[23:44:45.758] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/the_answer_lies_within.ogg (ux0:/app/PCSE00756//games/sounds/music/the_answer_lies_within.ogg)
[23:44:45.800] |T| [close_file]:  sceIoClose: Closing file: fd: 0x2C
[23:44:45.812] |I| [write_file]:  *** TTY: create stream 300025
[23:44:45.826] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/dawn_approaches.ogg
[23:44:45.826] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/dawn_approaches.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/dawn_approaches.ogg)
[23:44:45.838] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/dawn_approaches.ogg
[23:44:45.838] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/dawn_approaches.ogg (ux0:/app/PCSE00756//games/sounds/music/dawn_approaches.ogg)
[23:44:45.875] |T| [close_file]:  sceIoClose: Closing file: fd: 0x2D
[23:44:45.883] |I| [write_file]:  *** TTY: create stream 300026
[23:44:45.889] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/with_renewed_hope_we_continue_forward.ogg
[23:44:45.889] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/with_renewed_hope_we_continue_forward.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/with_renewed_hope_we_continue_forward.ogg)
[23:44:45.894] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/with_renewed_hope_we_continue_forward.ogg
[23:44:45.895] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/with_renewed_hope_we_continue_forward.ogg (ux0:/app/PCSE00756//games/sounds/music/with_renewed_hope_we_continue_forward.ogg)
[23:44:45.979] |T| [close_file]:  sceIoClose: Closing file: fd: 0x2E
[23:44:45.987] |I| [write_file]:  *** TTY: create stream 300027
[23:44:45.993] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/last_call.ogg
[23:44:45.993] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/last_call.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/last_call.ogg)
[23:44:45.999] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/last_call.ogg
[23:44:45.999] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/last_call.ogg (ux0:/app/PCSE00756//games/sounds/music/last_call.ogg)
[23:44:46.038] |T| [close_file]:  sceIoClose: Closing file: fd: 0x2F
[23:44:46.047] |I| [write_file]:  *** TTY: create stream 300028
[23:44:46.054] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/reminescence.ogg
[23:44:46.054] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/reminescence.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/reminescence.ogg)
[23:44:46.059] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/reminescence.ogg
[23:44:46.060] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/reminescence.ogg (ux0:/app/PCSE00756//games/sounds/music/reminescence.ogg)
[23:44:46.115] |T| [close_file]:  sceIoClose: Closing file: fd: 0x30
[23:44:46.134] |I| [write_file]:  *** TTY: create stream 300029
[23:44:46.149] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/karmotrine_dream.ogg
[23:44:46.150] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/karmotrine_dream.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/karmotrine_dream.ogg)
[23:44:46.155] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/karmotrine_dream.ogg
[23:44:46.155] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/karmotrine_dream.ogg (ux0:/app/PCSE00756//games/sounds/music/karmotrine_dream.ogg)
[23:44:46.184] |T| [close_file]:  sceIoClose: Closing file: fd: 0x31
[23:44:46.192] |I| [write_file]:  *** TTY: create stream 300030
[23:44:46.203] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/out_of_orbit.ogg
[23:44:46.204] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/out_of_orbit.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/out_of_orbit.ogg)
[23:44:46.209] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/out_of_orbit.ogg
[23:44:46.210] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/out_of_orbit.ogg (ux0:/app/PCSE00756//games/sounds/music/out_of_orbit.ogg)
[23:44:46.249] |T| [close_file]:  sceIoClose: Closing file: fd: 0x32
[23:44:46.257] |I| [write_file]:  *** TTY: create stream 300031
[23:44:46.263] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/skyline.ogg
[23:44:46.263] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/skyline.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/skyline.ogg)
[23:44:46.269] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/skyline.ogg
[23:44:46.269] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/skyline.ogg (ux0:/app/PCSE00756//games/sounds/music/skyline.ogg)
[23:44:46.306] |T| [close_file]:  sceIoClose: Closing file: fd: 0x33
[23:44:46.315] |I| [write_file]:  *** TTY: create stream 300032
[23:44:46.322] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/spirit_potion.ogg
[23:44:46.322] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/spirit_potion.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/spirit_potion.ogg)
[23:44:46.327] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/spirit_potion.ogg
[23:44:46.327] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/spirit_potion.ogg (ux0:/app/PCSE00756//games/sounds/music/spirit_potion.ogg)
[23:44:46.355] |T| [close_file]:  sceIoClose: Closing file: fd: 0x34
[23:44:46.363] |I| [write_file]:  *** TTY: create stream 300033
[23:44:46.370] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/follow_the_trail.ogg
[23:44:46.370] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/follow_the_trail.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/follow_the_trail.ogg)
[23:44:46.375] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/follow_the_trail.ogg
[23:44:46.376] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/follow_the_trail.ogg (ux0:/app/PCSE00756//games/sounds/music/follow_the_trail.ogg)
[23:44:46.417] |T| [close_file]:  sceIoClose: Closing file: fd: 0x35
[23:44:46.426] |I| [write_file]:  *** TTY: create stream 300034
[23:44:46.432] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/base_of_the_titans.ogg
[23:44:46.432] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/base_of_the_titans.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/base_of_the_titans.ogg)
[23:44:46.438] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/base_of_the_titans.ogg
[23:44:46.439] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/base_of_the_titans.ogg (ux0:/app/PCSE00756//games/sounds/music/base_of_the_titans.ogg)
[23:44:46.486] |T| [close_file]:  sceIoClose: Closing file: fd: 0x36
[23:44:46.495] |I| [write_file]:  *** TTY: create stream 300035
[23:44:46.501] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/underground_club.ogg
[23:44:46.501] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/underground_club.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/underground_club.ogg)
[23:44:46.514] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/underground_club.ogg
[23:44:46.515] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/underground_club.ogg (ux0:/app/PCSE00756//games/sounds/music/underground_club.ogg)
[23:44:46.544] |T| [close_file]:  sceIoClose: Closing file: fd: 0x37
[23:44:46.552] |I| [write_file]:  *** TTY: create stream 300036
[23:44:46.558] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/tense.ogg
[23:44:46.558] |T| [open_file]:  sceIoOpen: Opening file savedata0:/sounds/music/tense.ogg (ux0:/user/00/savedata/PCSE00756//sounds/music/tense.ogg)
[23:44:46.564] |I| [export_sceIoOpen]:  Opening file: app0:/games/sounds/music/tense.ogg
[23:44:46.564] |T| [open_file]:  sceIoOpen: Opening file app0:/games/sounds/music/tense.ogg (ux0:/app/PCSE00756//games/sounds/music/tense.ogg)
[23:44:46.605] |T| [close_file]:  sceIoClose: Closing file: fd: 0x38
[23:44:46.620] |I| [write_file]:  *** TTY: create stream 300037
[23:44:46.625] |I| [export_sceIoOpen]:  Opening file: savedata0:/sounds/music/strictly_business.ogg
