[08:40:31.197] |I| [config::init_config]: input-vpk-path: games\PCSG01029_GalGunDoublePeace_Bilingual.zip
[08:41:41.719] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/CharTextures.tfc), fd: 0x2F5
[08:41:41.719] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x208ED0, whence: SCE_SEEK_SET
[08:41:41.719] |T| [read_file]: sceIoPread: Reading 225584 bytes of fd 0x2F5
[08:41:41.720] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.721] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x208919, whence: SCE_SEEK_SET
[08:41:41.721] |T| [read_file]: sceIoPread: Reading 227047 bytes of fd 0x2F5
[08:41:41.722] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.722] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x208740, whence: SCE_SEEK_SET
[08:41:41.723] |T| [read_file]: sceIoPread: Reading 227520 bytes of fd 0x2F5
[08:41:41.723] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.723] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x20869D, whence: SCE_SEEK_SET
[08:41:41.724] |T| [read_file]: sceIoPread: Reading 227683 bytes of fd 0x2F5
[08:41:41.724] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.724] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x20865A, whence: SCE_SEEK_SET
[08:41:41.724] |T| [read_file]: sceIoPread: Reading 227750 bytes of fd 0x2F5
[08:41:41.725] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.725] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x208625, whence: SCE_SEEK_SET
[08:41:41.726] |T| [read_file]: sceIoPread: Reading 227803 bytes of fd 0x2F5
[08:41:41.726] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.726] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x2085EC, whence: SCE_SEEK_SET
[08:41:41.727] |T| [read_file]: sceIoPread: Reading 227860 bytes of fd 0x2F5
[08:41:41.727] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.727] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x2085C0, whence: SCE_SEEK_SET
[08:41:41.728] |T| [read_file]: sceIoPread: Reading 227904 bytes of fd 0x2F5
[08:41:41.728] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F5, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.728] |T| [close_file]: sceIoClose: Closing file fd: 0x2F5
[08:41:41.729] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:41:41.729] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/CharTextures.tfc)
[08:41:41.730] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/CharTextures.tfc
[08:41:41.730] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG01029/GG2Game/CookedNGP/CharTextures.tfc), fd: 0x2F6
[08:41:41.730] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x20D419, whence: SCE_SEEK_SET
[08:41:41.731] |T| [read_file]: sceIoPread: Reading 207847 bytes of fd 0x2F6
[08:41:41.732] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.733] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x20D3BF, whence: SCE_SEEK_SET
[08:41:41.734] |T| [read_file]: sceIoPread: Reading 207937 bytes of fd 0x2F6
[08:41:41.734] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.735] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x20D383, whence: SCE_SEEK_SET
[08:41:41.735] |T| [read_file]: sceIoPread: Reading 207997 bytes of fd 0x2F6
[08:41:41.735] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.735] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x20D349, whence: SCE_SEEK_SET
[08:41:41.736] |T| [read_file]: sceIoPread: Reading 208055 bytes of fd 0x2F6
[08:41:41.736] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.737] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x20D31E, whence: SCE_SEEK_SET
[08:41:41.737] |T| [read_file]: sceIoPread: Reading 208098 bytes of fd 0x2F6
[08:41:41.737] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.738] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x20D2F2, whence: SCE_SEEK_SET
[08:41:41.738] |T| [read_file]: sceIoPread: Reading 208142 bytes of fd 0x2F6
[08:41:41.738] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F6, offset: 0x0, whence: SCE_SEEK_SET
[08:41:41.739] |T| [close_file]: sceIoClose: Closing file fd: 0x2F6
[08:41:41.740] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x81000000
[08:41:41.745] |T| [close_file]: sceIoClose: Closing file fd: 0x1F
[08:41:43.368] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/GuidCache.xxx
[08:41:43.368] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/GuidCache.xxx (ux0:/app/PCSG01029/GG2Game/CookedNGP/GuidCache.xxx), fd: 0x2F7
[08:41:43.369] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F7, offset: 0x0, whence: SCE_SEEK_SET
[08:41:43.457] |T| [read_file]: sceIoPread: Reading 131072 bytes of fd 0x2F7
[08:41:43.458] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F7, offset: 0x0, whence: SCE_SEEK_SET
[08:41:43.508] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F7, offset: 0x20000, whence: SCE_SEEK_SET
[08:41:43.508] |T| [read_file]: sceIoPread: Reading 3364 bytes of fd 0x2F7
[08:41:43.508] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F7, offset: 0x0, whence: SCE_SEEK_SET
[08:41:43.533] |T| [close_file]: sceIoClose: Closing file fd: 0x2F7
[08:41:43.538] |W| [stubbed_impl]: Stubbed sceNgsSystemGetRequiredMemorySize import called. (size = 1)
[08:41:43.538] |W| [unimplemented_impl]: Unimplemented sceNgsSystemInit import called.
[08:41:43.539] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceDefGetAtrac9Voice import called.
[08:41:43.539] |W| [stubbed_impl]: Stubbed sceNgsRackGetRequiredMemorySize import called. (size = 1)
[08:41:43.540] |W| [unimplemented_impl]: Unimplemented sceNgsRackInit import called.
[08:41:43.540] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceDefGetMasterBuss import called.
[08:41:43.541] |W| [unimplemented_impl]: Unimplemented sceNgsRackGetVoiceHandle import called.
[08:41:43.541] |W| [unimplemented_impl]: Unimplemented sceNgsVoicePlay import called.
[08:41:43.541] |W| [unimplemented_impl]: Unimplemented sceNgsPatchCreateRouting import called.
[08:41:43.542] |W| [stubbed_impl]: Stubbed sceNgsVoiceLockParams import called. (Ngs buffer stubbed)
[08:41:43.542] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceUnlockParams import called.
[08:41:43.564] |W| [unimplemented_impl]: Unimplemented sceAudioOutSetVolume import called.
[08:41:43.566] |W| [unimplemented_impl]: Unimplemented sceNgsSystemUpdate import called.
[08:41:43.566] |W| [unimplemented_impl]: Unimplemented sceNgsVoiceGetStateData import called.
[08:41:43.925] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x0
[08:41:43.938] |E| [init_texture_base]: Initialized texture with unsupported texture format: 0x0
[08:41:43.953] |W| [io_error_impl]: stat_file (sceIoGetstat) returned 0x80010002
[08:41:43.968] |W| [io_error_impl]: create_dir (sceIoMkdir) returned 0x80010011
[08:41:43.969] |W| [io_error_impl]: remove_file (sceIoRemove) returned 0x80010002
[08:41:43.970] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/Cloud/CloudStorage.ini
[08:41:43.971] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/Cloud/CloudStorage.ini (ux0:/app/PCSG01029/GG2Game/Cloud/CloudStorage.ini), fd: 0x2F8
[08:41:43.974] |W| [io_error_impl]: stat_file (sceIoGetstat) returned 0x80010002
[08:41:43.976] |T| [close_file]: sceIoClose: Closing file fd: 0x2F8
[08:41:44.223] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/CookedNGP/GG2Startup.xxx
[08:41:44.256] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/CookedNGP/GG2Startup.xxx (ux0:/app/PCSG01029/GG2Game/CookedNGP/GG2Startup.xxx), fd: 0x2F9
[08:41:44.257] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F9, offset: 0x0, whence: SCE_SEEK_SET
[08:41:44.292] |T| [read_file]: sceIoPread: Reading 26126 bytes of fd 0x2F9
[08:41:44.292] |T| [seek_file]: sceIoPread: Seeking fd: 0x2F9, offset: 0x0, whence: SCE_SEEK_SET
[08:41:44.409] |T| [close_file]: sceIoClose: Closing file fd: 0x2F9
[08:41:44.984] |W| [io_error_impl]: open_dir (sceIoDopen) returned 0x80010002
[08:41:45.043] |T| [stat_file]: sceIoGetstat: Statting file: app0:GG2Game/Splash/NGP/Splash.tga (ux0:/app/PCSG01029/GG2Game/Splash/NGP/Splash.tga)
[08:41:45.045] |I| [export_sceIoOpen]: Opening file: app0:GG2Game/Splash/NGP/Splash.tga
[08:41:45.045] |T| [open_file]: sceIoOpen: Opening file app0:GG2Game/Splash/NGP/Splash.tga (ux0:/app/PCSG01029/GG2Game/Splash/NGP/Splash.tga), fd: 0x2FA
[08:41:45.049] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x0, whence: SCE_SEEK_SET
[08:41:45.070] |T| [read_file]: sceIoPread: Reading 262144 bytes of fd 0x2FA
[08:41:45.071] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x0, whence: SCE_SEEK_SET
[08:41:45.071] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x40000, whence: SCE_SEEK_SET
[08:41:45.072] |T| [read_file]: sceIoPread: Reading 262144 bytes of fd 0x2FA
[08:41:45.072] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x0, whence: SCE_SEEK_SET
[08:41:45.073] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x80000, whence: SCE_SEEK_SET
[08:41:45.074] |T| [read_file]: sceIoPread: Reading 262144 bytes of fd 0x2FA
[08:41:45.074] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x0, whence: SCE_SEEK_SET
[08:41:45.074] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0xC0000, whence: SCE_SEEK_SET
[08:41:45.079] |T| [read_file]: sceIoPread: Reading 262144 bytes of fd 0x2FA
[08:41:45.079] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x0, whence: SCE_SEEK_SET
[08:41:45.080] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x100000, whence: SCE_SEEK_SET
[08:41:45.080] |T| [read_file]: sceIoPread: Reading 262144 bytes of fd 0x2FA
[08:41:45.082] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x0, whence: SCE_SEEK_SET
[08:41:45.083] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x140000, whence: SCE_SEEK_SET
[08:41:45.083] |T| [read_file]: sceIoPread: Reading 262144 bytes of fd 0x2FA
[08:41:45.083] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x0, whence: SCE_SEEK_SET
[08:41:45.084] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x180000, whence: SCE_SEEK_SET
[08:41:45.084] |T| [read_file]: sceIoPread: Reading 262144 bytes of fd 0x2FA
[08:41:45.084] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x0, whence: SCE_SEEK_SET
[08:41:45.084] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x1C0000, whence: SCE_SEEK_SET
[08:41:45.085] |T| [read_file]: sceIoPread: Reading 253996 bytes of fd 0x2FA
[08:41:45.085] |T| [seek_file]: sceIoPread: Seeking fd: 0x2FA, offset: 0x0, whence: SCE_SEEK_SET
[08:41:45.085] |T| [close_file]: sceIoClose: Closing file fd: 0x2FA
[08:41:45.499] |W| [export_sceMsgDialogInit]: Progressbar message dialog used.
[08:41:49.100] |W| [unimplemented_impl]: Unimplemented sceAppUtilAppParamGetInt import called.
[08:41:49.123] |T| [open_file]: create_trophy_context: Opening file app0:/sce_sys/trophy/NPWR09333_00/TROPHY.TRP (ux0:/app/PCSG01029/sce_sys/trophy/NPWR09333_00/TROPHY.TRP), fd: 0x2FB
[08:41:49.125] |T| [open_file]: create_trophy_context: Opening file ux0:/user/00/trophy/data/NPWR09333_00/TROPUSR.DAT (ux0:/user/00/trophy/data/NPWR09333_00/TROPUSR.DAT), fd: 0x2FC
[08:41:49.146] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0x2FB
[08:41:49.147] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x10, whence: SCE_SEEK_SET
[08:41:49.148] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0x2FB
[08:41:49.149] |T| [read_file]: parse_trophy_file: Reading 4 bytes of fd 0x2FB
[08:41:49.149] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x40, whence: SCE_SEEK_SET
[08:41:49.150] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.150] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.150] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.150] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.150] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.151] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.151] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.151] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.151] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.151] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.152] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.152] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.152] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.152] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x60, whence: SCE_SEEK_SET
[08:41:49.152] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.152] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.153] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x80, whence: SCE_SEEK_SET
[08:41:49.153] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.153] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.153] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.153] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.154] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.154] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.154] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.154] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.154] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.154] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0xA0, whence: SCE_SEEK_SET
[08:41:49.155] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.155] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.155] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0xC0, whence: SCE_SEEK_SET
[08:41:49.155] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.156] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.156] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.156] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.156] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.156] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.156] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.157] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.157] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.157] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.157] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0xE0, whence: SCE_SEEK_SET
[08:41:49.157] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.158] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.158] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x100, whence: SCE_SEEK_SET
[08:41:49.158] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.158] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.158] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.158] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.159] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.159] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.160] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.160] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.161] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.161] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.161] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.161] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.162] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x120, whence: SCE_SEEK_SET
[08:41:49.162] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.162] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.162] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x140, whence: SCE_SEEK_SET
[08:41:49.162] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.162] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.163] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.163] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.163] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.163] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.163] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.164] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.165] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.165] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.166] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.166] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.166] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x160, whence: SCE_SEEK_SET
[08:41:49.166] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.167] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.167] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x180, whence: SCE_SEEK_SET
[08:41:49.167] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.167] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.167] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.168] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.168] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.168] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.168] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.168] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.168] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.169] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.169] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.169] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.169] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x1A0, whence: SCE_SEEK_SET
[08:41:49.169] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.169] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.170] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x1C0, whence: SCE_SEEK_SET
[08:41:49.170] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.170] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.170] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.170] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.171] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.171] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.171] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.171] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.171] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.172] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.172] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.172] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.172] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x1E0, whence: SCE_SEEK_SET
[08:41:49.173] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.173] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.173] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x200, whence: SCE_SEEK_SET
[08:41:49.173] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.174] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.174] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.174] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.175] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.175] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.176] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.176] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.176] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.176] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.176] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.177] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.177] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x220, whence: SCE_SEEK_SET
[08:41:49.178] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.178] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0x2FB
[08:41:49.178] |T| [seek_file]: parse_trophy_file: Seeking fd: 0x2FB, offset: 0x240, whence: SCE_SEEK_SET
[08:41:49.179] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.179] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.179] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.179] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.180] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.181] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.182] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.182] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.182] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.182] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.183] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
[08:41:49.183] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0x2FB
