[23:38:33.266] |I| [config::init_config]: hardware-flip: true
              20:      7(int) Constant 10
              21:             TypeArray 9(fvec4) 20
              22:             TypePointer Private 11
          23(pa):     22(ptr) Variable Private
          24(sa):     22(ptr) Variable Private
              25:             TypePointer Private 13
   26(internals):     25(ptr) Variable Private
              27:             TypePointer Private 15
           28(r):     27(ptr) Variable Private
              29:             TypePointer Private 19
           30(p):     29(ptr) Variable Private
              31:             TypePointer Private 17
         32(idx):     31(ptr) Variable Private
              33:             TypePointer Private 21
        34(outs):     33(ptr) Variable Private
              35:             TypePointer Input 9(fvec4)
    36(position):     35(ptr) Variable Input
              38:             TypePointer Private 6(float)
              39:             TypePointer Private 9(fvec4)
              40:      7(int) Constant 0
   42(texcoord0):     35(ptr) Variable Input
              44:      7(int) Constant 1
       46(color):     35(ptr) Variable Input
              49:             TypePointer UniformConstant 9(fvec4)
    50(flip_vec):     49(ptr) Variable UniformConstant
              53:             TypePointer Output 9(fvec4)
  54(v_Position):     53(ptr) Variable Output
    60(v_Color0):     53(ptr) Variable Output
 65(v_TexCoord0):     53(ptr) Variable Output
              72:             TypeInt 32 0
              73:    6(float) Constant 1056964608
              74:    6(float) Constant 0
              75:    6(float) Constant 1065353216
              76:    6(float) Constant 1073741824
              77:             TypeVector 6(float) 1
              78:    77(fvec) ConstantComposite 74
              79:             TypeVector 6(float) 2
              80:   79(fvec2) ConstantComposite 74 74
              81:             TypeVector 6(float) 3
              82:   81(fvec3) ConstantComposite 74 74 74
              83:    9(fvec4) ConstantComposite 74 74 74 74
             123:   79(fvec2) ConstantComposite 75 75
      4(main_vs):           2 Function None 3
               5:             Label
              37:    9(fvec4) Load 36(position)
              41:     39(ptr) AccessChain 23(pa) 40
                              Store 41 37
              43:    9(fvec4) Load 42(texcoord0)
              45:     39(ptr) AccessChain 23(pa) 44
                              Store 45 43
              47:    9(fvec4) Load 46(color)
              48:     39(ptr) AccessChain 23(pa) 16
                              Store 48 47
             139:           2 FunctionCall 84(block_prim_0)
                              Return
                              FunctionEnd
51(vert_output_finalize):           2 Function None 3
              52:             Label
              55:     39(ptr) AccessChain 34(outs) 40
              56:     39(ptr) AccessChain 34(outs) 40
              57:    9(fvec4) Load 56
              58:    9(fvec4) Load 55
              59:    9(fvec4) FMul 58 50(flip_vec)
                              Store 54(v_Position) 59
              61:     39(ptr) AccessChain 34(outs) 44
              62:     39(ptr) AccessChain 34(outs) 44
              63:    9(fvec4) Load 62
              64:    9(fvec4) Load 61
                              Store 60(v_Color0) 64
              66:     39(ptr) AccessChain 34(outs) 16
              67:     39(ptr) AccessChain 34(outs) 16
              68:    9(fvec4) Load 67
              69:    9(fvec4) Load 66
                              Store 65(v_TexCoord0) 69
                              Return
                              FunctionEnd
84(block_prim_0):           2 Function None 3
              85:             Label
                              Line 1 2 0
              86:     39(ptr) AccessChain 23(pa) 16
              87:     39(ptr) AccessChain 23(pa) 16
              88:    9(fvec4) Load 87
              89:    9(fvec4) Load 86
              90:    6(float) VectorExtractDynamic 89 40
              91:    6(float) VectorExtractDynamic 89 44
              92:   79(fvec2) CompositeConstruct 90 91
              93:     39(ptr) AccessChain 34(outs) 44
              94:    9(fvec4) Load 93
              95:    9(fvec4) VectorShuffle 94 92 4 5 2 3
                              Store 93 95
              96:     39(ptr) AccessChain 23(pa) 16
              97:     39(ptr) AccessChain 23(pa) 12
              98:    9(fvec4) Load 97
              99:    9(fvec4) Load 96
             100:    6(float) VectorExtractDynamic 99 16
             101:    6(float) VectorExtractDynamic 99 12
             102:   79(fvec2) CompositeConstruct 100 101
             103:     39(ptr) AccessChain 34(outs) 44
             104:    9(fvec4) Load 103
             105:    9(fvec4) VectorShuffle 104 102 0 1 4 5
                              Store 103 105
             106:     39(ptr) AccessChain 23(pa) 44
             107:     39(ptr) AccessChain 23(pa) 44
             108:    9(fvec4) Load 107
             109:    9(fvec4) Load 106
             110:    6(float) VectorExtractDynamic 109 40
             111:    6(float) VectorExtractDynamic 109 44
             112:   79(fvec2) CompositeConstruct 110 111
             113:     39(ptr) AccessChain 34(outs) 16
             114:    9(fvec4) Load 113
             115:    9(fvec4) VectorShuffle 114 112 4 5 2 3
                              Store 113 115
                              Line 1 4 0
             116:     39(ptr) AccessChain 23(pa) 40
             117:     39(ptr) AccessChain 23(pa) 40
             118:    9(fvec4) Load 117
             119:    9(fvec4) Load 116
             120:    6(float) VectorExtractDynamic 119 40
             121:    6(float) VectorExtractDynamic 119 44
             122:   79(fvec2) CompositeConstruct 120 121
             124:   79(fvec2) FMul 122 123
             125:     39(ptr) AccessChain 34(outs) 40
             126:    9(fvec4) Load 125
             127:    9(fvec4) VectorShuffle 126 124 4 5 2 3
                              Store 125 127
                              Line 1 5 0
             128:     39(ptr) AccessChain 23(pa) 40
             129:     39(ptr) AccessChain 23(pa) 44
             130:    9(fvec4) Load 129
             131:    9(fvec4) Load 128
             132:    6(float) VectorExtractDynamic 131 16
             133:   79(fvec2) CompositeConstruct 132 75
             134:   79(fvec2) FMul 133 123
             135:     39(ptr) AccessChain 34(outs) 40
             136:    9(fvec4) Load 135
             137:    9(fvec4) VectorShuffle 136 134 0 1 4 5
                              Store 135 137
             138:           2 FunctionCall 51(vert_output_finalize)
                              Return
                              FunctionEnd

[23:38:36.888] |D| [shader::convert_gxp_to_glsl]: Generated GLSL:
#version 420

uniform vec4 flip_vec;

in vec4 position;
in vec4 texcoord0;
in vec4 color;
out vec4 v_Color0;
out vec4 v_TexCoord0;
vec4 pa[32];
vec4 sa[32];
vec4 internals[3];
vec4 r[20];
bool p[4];
int idx[2];
vec4 outs[10];

void vert_output_finalize()
{
    gl_Position = outs[0] * flip_vec;
    v_Color0 = outs[1];
    v_TexCoord0 = outs[2];
}

void block_prim_0()
{
    vec2 _92 = vec2(pa[2].x, pa[2].y);
    outs[1] = vec4(_92.x, _92.y, outs[1].z, outs[1].w);
    vec2 _102 = vec2(pa[2].z, pa[2].w);
    outs[1] = vec4(outs[1].x, outs[1].y, _102.x, _102.y);
    vec2 _112 = vec2(pa[1].x, pa[1].y);
    outs[2] = vec4(_112.x, _112.y, outs[2].z, outs[2].w);
    vec2 _124 = vec2(pa[0].x, pa[0].y) * vec2(1.0);
    outs[0] = vec4(_124.x, _124.y, outs[0].z, outs[0].w);
    vec2 _134 = vec2(pa[0].z, 1.0) * vec2(1.0);
    outs[0] = vec4(outs[0].x, outs[0].y, _134.x, _134.y);
    vert_output_finalize();
}

void main()
{
    pa[0] = position;
    pa[1] = texcoord0;
    pa[2] = color;
    block_prim_0();
}


[23:38:36.910] |E| [renderer::gl::compile_program]: Vertex info
-----------
0(16) : warning C7050: "outs[0].zw" might be used before being initialized
0(16) : warning C7050: "outs[1].zw" might be used before being initialized
0(16) : warning C7050: "outs[2].zw" might be used before being initialized

Fragment info
-------------
0(8) : warning C7050: "pa[0].zw" might be used before being initialized


[23:38:41.911] |W| [unimplemented_impl]: Unimplemented sceAppMgrLoadExec import called.
