[21:54:10.698] |I| [config::init]:  input-vpk-path: games\PCSG00699_GalGunDoublePeace_JP.zip
[21:55:17.228] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18A, size: 135171
[21:55:17.229] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18A at offset: 0x5EFD2, whence: SCE_SEEK_SET
[21:55:17.230] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18A, size: 135214
[21:55:17.230] |T| [close_file]:  sceIoClose: Closing file: fd: 0x18A
[21:55:17.251] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.252] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/CharTextures.tfc
[21:55:17.253] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.256] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18B at offset: 0x287FF, whence: SCE_SEEK_SET
[21:55:17.256] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18B, size: 96257
[21:55:17.265] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18B at offset: 0x286B2, whence: SCE_SEEK_SET
[21:55:17.265] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18B, size: 96590
[21:55:17.266] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18B at offset: 0x28611, whence: SCE_SEEK_SET
[21:55:17.266] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18B, size: 96751
[21:55:17.267] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18B at offset: 0x285C5, whence: SCE_SEEK_SET
[21:55:17.267] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18B, size: 96827
[21:55:17.267] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18B at offset: 0x28590, whence: SCE_SEEK_SET
[21:55:17.267] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18B, size: 96880
[21:55:17.268] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18B at offset: 0x28561, whence: SCE_SEEK_SET
[21:55:17.268] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18B, size: 96927
[21:55:17.268] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18B at offset: 0x28530, whence: SCE_SEEK_SET
[21:55:17.269] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18B, size: 96976
[21:55:17.269] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18B at offset: 0x28505, whence: SCE_SEEK_SET
[21:55:17.269] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18B, size: 97019
[21:55:17.270] |T| [close_file]:  sceIoClose: Closing file: fd: 0x18B
[21:55:17.273] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.273] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/CharTextures.tfc
[21:55:17.273] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.274] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18C at offset: 0x162CB, whence: SCE_SEEK_SET
[21:55:17.274] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18C, size: 171317
[21:55:17.277] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18C at offset: 0x1570D, whence: SCE_SEEK_SET
[21:55:17.277] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18C, size: 174323
[21:55:17.278] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18C at offset: 0x1528A, whence: SCE_SEEK_SET
[21:55:17.278] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18C, size: 175478
[21:55:17.279] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18C at offset: 0x150E1, whence: SCE_SEEK_SET
[21:55:17.279] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18C, size: 175903
[21:55:17.280] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18C at offset: 0x15043, whence: SCE_SEEK_SET
[21:55:17.280] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18C, size: 176061
[21:55:17.281] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18C at offset: 0x15000, whence: SCE_SEEK_SET
[21:55:17.281] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18C, size: 176128
[21:55:17.281] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18C at offset: 0x14FCE, whence: SCE_SEEK_SET
[21:55:17.282] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18C, size: 176178
[21:55:17.282] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18C at offset: 0x14F99, whence: SCE_SEEK_SET
[21:55:17.282] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18C, size: 176231
[21:55:17.282] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18C at offset: 0x14F67, whence: SCE_SEEK_SET
[21:55:17.283] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18C, size: 176281
[21:55:17.283] |T| [close_file]:  sceIoClose: Closing file: fd: 0x18C
[21:55:17.307] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.308] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/CharTextures.tfc
[21:55:17.308] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.312] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18D at offset: 0x5DB42, whence: SCE_SEEK_SET
[21:55:17.312] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18D, size: 140478
[21:55:17.321] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18D at offset: 0x5D6B4, whence: SCE_SEEK_SET
[21:55:17.322] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18D, size: 141644
[21:55:17.323] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18D at offset: 0x5D4B5, whence: SCE_SEEK_SET
[21:55:17.323] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18D, size: 142155
[21:55:17.323] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18D at offset: 0x5D3BB, whence: SCE_SEEK_SET
[21:55:17.323] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18D, size: 142405
[21:55:17.324] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18D at offset: 0x5D348, whence: SCE_SEEK_SET
[21:55:17.324] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18D, size: 142520
[21:55:17.324] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18D at offset: 0x5D308, whence: SCE_SEEK_SET
[21:55:17.325] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18D, size: 142584
[21:55:17.325] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18D at offset: 0x5D2D4, whence: SCE_SEEK_SET
[21:55:17.325] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18D, size: 142636
[21:55:17.325] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18D at offset: 0x5D2A1, whence: SCE_SEEK_SET
[21:55:17.326] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18D, size: 142687
[21:55:17.326] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18D at offset: 0x5D276, whence: SCE_SEEK_SET
[21:55:17.326] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18D, size: 142730
[21:55:17.327] |T| [close_file]:  sceIoClose: Closing file: fd: 0x18D
[21:55:17.361] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:17.362] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:17.362] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:17.365] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18E at offset: 0x1B6C0A, whence: SCE_SEEK_SET
[21:55:17.366] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18E, size: 37878
[21:55:17.375] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18E at offset: 0x1B6AE6, whence: SCE_SEEK_SET
[21:55:17.375] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18E, size: 38170
[21:55:17.375] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18E at offset: 0x1B6A26, whence: SCE_SEEK_SET
[21:55:17.376] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18E, size: 38362
[21:55:17.376] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18E at offset: 0x1B69C5, whence: SCE_SEEK_SET
[21:55:17.376] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18E, size: 38459
[21:55:17.376] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18E at offset: 0x1B698A, whence: SCE_SEEK_SET
[21:55:17.377] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18E, size: 38518
[21:55:17.377] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18E at offset: 0x1B695A, whence: SCE_SEEK_SET
[21:55:17.377] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18E, size: 38566
[21:55:17.378] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18E at offset: 0x1B692F, whence: SCE_SEEK_SET
[21:55:17.378] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18E, size: 38609
[21:55:17.378] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18E at offset: 0x1B6905, whence: SCE_SEEK_SET
[21:55:17.378] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18E, size: 38651
[21:55:17.379] |T| [close_file]:  sceIoClose: Closing file: fd: 0x18E
[21:55:17.411] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:17.412] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:17.412] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:17.415] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18F at offset: 0x1B68AB, whence: SCE_SEEK_SET
[21:55:17.416] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18F, size: 38741
[21:55:17.422] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18F at offset: 0x1B6865, whence: SCE_SEEK_SET
[21:55:17.422] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18F, size: 38811
[21:55:17.423] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18F at offset: 0x1B6838, whence: SCE_SEEK_SET
[21:55:17.423] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18F, size: 38856
[21:55:17.423] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18F at offset: 0x1B680D, whence: SCE_SEEK_SET
[21:55:17.423] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18F, size: 38899
[21:55:17.424] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18F at offset: 0x1B67E4, whence: SCE_SEEK_SET
[21:55:17.424] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18F, size: 38940
[21:55:17.424] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18F at offset: 0x1B67B9, whence: SCE_SEEK_SET
[21:55:17.425] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18F, size: 38983
[21:55:17.425] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x18F at offset: 0x1B6783, whence: SCE_SEEK_SET
[21:55:17.425] |T| [read_file]:  sceIoPread: Reading file: fd: 0x18F, size: 39037
[21:55:17.425] |T| [close_file]:  sceIoClose: Closing file: fd: 0x18F
[21:55:17.450] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:17.451] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:17.451] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:17.454] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x190 at offset: 0x1B5CB1, whence: SCE_SEEK_SET
[21:55:17.454] |T| [read_file]:  sceIoPread: Reading file: fd: 0x190, size: 41807
[21:55:17.464] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x190 at offset: 0x1B5839, whence: SCE_SEEK_SET
[21:55:17.465] |T| [read_file]:  sceIoPread: Reading file: fd: 0x190, size: 42951
[21:55:17.466] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x190 at offset: 0x1B568C, whence: SCE_SEEK_SET
[21:55:17.466] |T| [read_file]:  sceIoPread: Reading file: fd: 0x190, size: 43380
[21:55:17.467] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x190 at offset: 0x1B55E9, whence: SCE_SEEK_SET
[21:55:17.467] |T| [read_file]:  sceIoPread: Reading file: fd: 0x190, size: 43543
[21:55:17.467] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x190 at offset: 0x1B55A6, whence: SCE_SEEK_SET
[21:55:17.468] |T| [read_file]:  sceIoPread: Reading file: fd: 0x190, size: 43610
[21:55:17.468] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x190 at offset: 0x1B5570, whence: SCE_SEEK_SET
[21:55:17.468] |T| [read_file]:  sceIoPread: Reading file: fd: 0x190, size: 43664
[21:55:17.468] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x190 at offset: 0x1B5536, whence: SCE_SEEK_SET
[21:55:17.469] |T| [read_file]:  sceIoPread: Reading file: fd: 0x190, size: 43722
[21:55:17.469] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x190 at offset: 0x1B550B, whence: SCE_SEEK_SET
[21:55:17.469] |T| [read_file]:  sceIoPread: Reading file: fd: 0x190, size: 43765
[21:55:17.469] |T| [close_file]:  sceIoClose: Closing file: fd: 0x190
[21:55:17.491] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.492] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/CharTextures.tfc
[21:55:17.492] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.496] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x191 at offset: 0x1E872, whence: SCE_SEEK_SET
[21:55:17.496] |T| [read_file]:  sceIoPread: Reading file: fd: 0x191, size: 137102
[21:55:17.507] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x191 at offset: 0x1E44D, whence: SCE_SEEK_SET
[21:55:17.507] |T| [read_file]:  sceIoPread: Reading file: fd: 0x191, size: 138163
[21:55:17.508] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x191 at offset: 0x1E2D7, whence: SCE_SEEK_SET
[21:55:17.508] |T| [read_file]:  sceIoPread: Reading file: fd: 0x191, size: 138537
[21:55:17.508] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x191 at offset: 0x1E24A, whence: SCE_SEEK_SET
[21:55:17.509] |T| [read_file]:  sceIoPread: Reading file: fd: 0x191, size: 138678
[21:55:17.509] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x191 at offset: 0x1E20D, whence: SCE_SEEK_SET
[21:55:17.509] |T| [read_file]:  sceIoPread: Reading file: fd: 0x191, size: 138739
[21:55:17.509] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x191 at offset: 0x1E1CE, whence: SCE_SEEK_SET
[21:55:17.510] |T| [read_file]:  sceIoPread: Reading file: fd: 0x191, size: 138802
[21:55:17.510] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x191 at offset: 0x1E19B, whence: SCE_SEEK_SET
[21:55:17.510] |T| [read_file]:  sceIoPread: Reading file: fd: 0x191, size: 138853
[21:55:17.510] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x191 at offset: 0x1E16F, whence: SCE_SEEK_SET
[21:55:17.511] |T| [read_file]:  sceIoPread: Reading file: fd: 0x191, size: 138897
[21:55:17.511] |T| [close_file]:  sceIoClose: Closing file: fd: 0x191
[21:55:17.514] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.514] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/CharTextures.tfc
[21:55:17.515] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.515] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x192 at offset: 0x11D44, whence: SCE_SEEK_SET
[21:55:17.515] |T| [read_file]:  sceIoPread: Reading file: fd: 0x192, size: 189116
[21:55:17.516] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x192 at offset: 0x118C4, whence: SCE_SEEK_SET
[21:55:17.517] |T| [read_file]:  sceIoPread: Reading file: fd: 0x192, size: 190268
[21:55:17.517] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x192 at offset: 0x11732, whence: SCE_SEEK_SET
[21:55:17.518] |T| [read_file]:  sceIoPread: Reading file: fd: 0x192, size: 190670
[21:55:17.518] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x192 at offset: 0x116AE, whence: SCE_SEEK_SET
[21:55:17.518] |T| [read_file]:  sceIoPread: Reading file: fd: 0x192, size: 190802
[21:55:17.519] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x192 at offset: 0x11674, whence: SCE_SEEK_SET
[21:55:17.519] |T| [read_file]:  sceIoPread: Reading file: fd: 0x192, size: 190860
[21:55:17.519] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x192 at offset: 0x11631, whence: SCE_SEEK_SET
[21:55:17.519] |T| [read_file]:  sceIoPread: Reading file: fd: 0x192, size: 190927
[21:55:17.520] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x192 at offset: 0x115FD, whence: SCE_SEEK_SET
[21:55:17.520] |T| [read_file]:  sceIoPread: Reading file: fd: 0x192, size: 190979
[21:55:17.520] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x192 at offset: 0x115D2, whence: SCE_SEEK_SET
[21:55:17.521] |T| [read_file]:  sceIoPread: Reading file: fd: 0x192, size: 191022
[21:55:17.521] |T| [close_file]:  sceIoClose: Closing file: fd: 0x192
[21:55:17.551] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.552] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/CharTextures.tfc
[21:55:17.552] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.556] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x193 at offset: 0x1DEA, whence: SCE_SEEK_SET
[21:55:17.556] |T| [read_file]:  sceIoPread: Reading file: fd: 0x193, size: 254486
[21:55:17.570] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x193 at offset: 0x999, whence: SCE_SEEK_SET
[21:55:17.570] |T| [read_file]:  sceIoPread: Reading file: fd: 0x193, size: 259687
[21:55:17.571] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x193 at offset: 0x362, whence: SCE_SEEK_SET
[21:55:17.572] |T| [read_file]:  sceIoPread: Reading file: fd: 0x193, size: 261278
[21:55:17.573] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x193 at offset: 0x17C, whence: SCE_SEEK_SET
[21:55:17.573] |T| [read_file]:  sceIoPread: Reading file: fd: 0x193, size: 261764
[21:55:17.574] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x193 at offset: 0xE0, whence: SCE_SEEK_SET
[21:55:17.574] |T| [read_file]:  sceIoPread: Reading file: fd: 0x193, size: 261920
[21:55:17.574] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x193 at offset: 0x9D, whence: SCE_SEEK_SET
[21:55:17.575] |T| [read_file]:  sceIoPread: Reading file: fd: 0x193, size: 261987
[21:55:17.575] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x193 at offset: 0x63, whence: SCE_SEEK_SET
[21:55:17.576] |T| [read_file]:  sceIoPread: Reading file: fd: 0x193, size: 262045
[21:55:17.576] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x193 at offset: 0x2C, whence: SCE_SEEK_SET
[21:55:17.576] |T| [read_file]:  sceIoPread: Reading file: fd: 0x193, size: 262100
[21:55:17.577] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x193 at offset: 0x0, whence: SCE_SEEK_SET
[21:55:17.577] |T| [read_file]:  sceIoPread: Reading file: fd: 0x193, size: 262144
[21:55:17.577] |T| [close_file]:  sceIoClose: Closing file: fd: 0x193
[21:55:17.609] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:17.611] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/Textures.tfc
[21:55:17.611] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/Textures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/Textures.tfc)
[21:55:17.614] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x194 at offset: 0x1B5431, whence: SCE_SEEK_SET
[21:55:17.614] |T| [read_file]:  sceIoPread: Reading file: fd: 0x194, size: 43983
[21:55:17.621] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x194 at offset: 0x1B53DE, whence: SCE_SEEK_SET
[21:55:17.621] |T| [read_file]:  sceIoPread: Reading file: fd: 0x194, size: 44066
[21:55:17.621] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x194 at offset: 0x1B53A1, whence: SCE_SEEK_SET
[21:55:17.621] |T| [read_file]:  sceIoPread: Reading file: fd: 0x194, size: 44127
[21:55:17.622] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x194 at offset: 0x1B5373, whence: SCE_SEEK_SET
[21:55:17.622] |T| [read_file]:  sceIoPread: Reading file: fd: 0x194, size: 44173
[21:55:17.622] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x194 at offset: 0x1B5348, whence: SCE_SEEK_SET
[21:55:17.622] |T| [read_file]:  sceIoPread: Reading file: fd: 0x194, size: 44216
[21:55:17.623] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x194 at offset: 0x1B531C, whence: SCE_SEEK_SET
[21:55:17.623] |T| [read_file]:  sceIoPread: Reading file: fd: 0x194, size: 44260
[21:55:17.623] |T| [close_file]:  sceIoClose: Closing file: fd: 0x194
[21:55:17.645] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.646] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/CharTextures.tfc
[21:55:17.647] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.651] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x195 at offset: 0x4D565, whence: SCE_SEEK_SET
[21:55:17.651] |T| [read_file]:  sceIoPread: Reading file: fd: 0x195, size: 207515
[21:55:17.663] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x195 at offset: 0x4C1BC, whence: SCE_SEEK_SET
[21:55:17.664] |T| [read_file]:  sceIoPread: Reading file: fd: 0x195, size: 212548
[21:55:17.665] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x195 at offset: 0x4BBAD, whence: SCE_SEEK_SET
[21:55:17.666] |T| [read_file]:  sceIoPread: Reading file: fd: 0x195, size: 214099
[21:55:17.667] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x195 at offset: 0x4B9C4, whence: SCE_SEEK_SET
[21:55:17.667] |T| [read_file]:  sceIoPread: Reading file: fd: 0x195, size: 214588
[21:55:17.667] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x195 at offset: 0x4B921, whence: SCE_SEEK_SET
[21:55:17.668] |T| [read_file]:  sceIoPread: Reading file: fd: 0x195, size: 214751
[21:55:17.668] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x195 at offset: 0x4B8DE, whence: SCE_SEEK_SET
[21:55:17.668] |T| [read_file]:  sceIoPread: Reading file: fd: 0x195, size: 214818
[21:55:17.669] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x195 at offset: 0x4B89F, whence: SCE_SEEK_SET
[21:55:17.669] |T| [read_file]:  sceIoPread: Reading file: fd: 0x195, size: 214881
[21:55:17.669] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x195 at offset: 0x4B869, whence: SCE_SEEK_SET
[21:55:17.670] |T| [read_file]:  sceIoPread: Reading file: fd: 0x195, size: 214935
[21:55:17.670] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x195 at offset: 0x4B83D, whence: SCE_SEEK_SET
[21:55:17.670] |T| [read_file]:  sceIoPread: Reading file: fd: 0x195, size: 214979
[21:55:17.670] |T| [close_file]:  sceIoClose: Closing file: fd: 0x195
[21:55:17.691] |T| [stat_file]:  sceIoGetstat: Statting file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.692] |I| [export_sceIoOpen]:  Opening file: app0:GG2Game/CookedNGP/CharTextures.tfc
[21:55:17.692] |T| [open_file]:  sceIoOpen: Opening file app0:GG2Game/CookedNGP/CharTextures.tfc (ux0:/app/PCSG00699/GG2Game/CookedNGP/CharTextures.tfc)
[21:55:17.696] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x196 at offset: 0x3B5F3, whence: SCE_SEEK_SET
[21:55:17.697] |T| [read_file]:  sceIoPread: Reading file: fd: 0x196, size: 18957
[21:55:17.709] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x196 at offset: 0x3A1F4, whence: SCE_SEEK_SET
[21:55:17.710] |T| [read_file]:  sceIoPread: Reading file: fd: 0x196, size: 24076
[21:55:17.711] |T| [seek_file]:  sceIoPread: Seeking file: fd: 0x196 at offset: 0x39BD1, whence: SCE_SEEK_SET
