[02:11:56.293] |I| [config::init]: log-level: 0

[02:12:24.989] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x33C800, whence: SCE_SEEK_SET
[02:12:24.993] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.993] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.993] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.993] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.993] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.993] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.994] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.994] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.994] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.994] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.994] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.994] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.994] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.994] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.994] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.995] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.995] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.995] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.995] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.995] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.995] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.995] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.995] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.996] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.996] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.996] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.996] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.996] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.996] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.996] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.997] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.997] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.997] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.997] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.997] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:24.997] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.048] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:25.049] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
    pa0_temp = (vec2(1.0) * _72).xy;
    out_color = vec4(pa0_temp.x, pa0_temp.y, out_color.x, out_color.y);
}


[02:12:25.058] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x345800, whence: SCE_SEEK_SET
[02:12:25.061] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.061] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.061] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.061] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.061] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.061] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.062] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.062] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.062] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.062] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.062] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.062] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.062] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.063] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.063] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.063] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.063] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.063] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.063] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.063] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.064] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.064] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.064] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.064] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.064] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.064] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.064] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.065] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.065] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.065] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.065] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.065] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.065] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.066] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.116] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:25.117] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
    pa0_temp = (vec2(1.0) * _72).xy;
    out_color = vec4(pa0_temp.x, pa0_temp.y, out_color.x, out_color.y);
}


[02:12:25.124] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x34E000, whence: SCE_SEEK_SET
[02:12:25.124] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.124] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.124] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.124] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.124] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.124] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.125] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.125] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.125] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.125] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.125] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.125] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.125] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.129] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.129] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.129] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.129] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.130] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.130] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.130] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.130] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.130] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.130] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.131] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.131] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.131] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.131] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.131] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.131] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.132] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.132] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.132] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.132] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.132] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.132] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.133] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.183] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:25.184] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
    pa0_temp = (vec2(1.0) * _72).xy;
    out_color = vec4(pa0_temp.x, pa0_temp.y, out_color.x, out_color.y);
}


[02:12:25.191] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x357000, whence: SCE_SEEK_SET
[02:12:25.191] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.191] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.191] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.191] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.191] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.192] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.192] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.192] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.192] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.192] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.192] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.192] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.193] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.196] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.196] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.196] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.196] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.197] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.197] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.197] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.197] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.197] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.197] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.197] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.198] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.198] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.198] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.198] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.198] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.198] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.199] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.199] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.199] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.199] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.250] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:25.251] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
    pa0_temp = (vec2(1.0) * _72).xy;
    out_color = vec4(pa0_temp.x, pa0_temp.y, out_color.x, out_color.y);
}


[02:12:25.259] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x35F800, whence: SCE_SEEK_SET
[02:12:25.262] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.262] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.262] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.262] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.262] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.263] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.263] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.263] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.263] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.263] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.263] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.263] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.264] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.264] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.264] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.264] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.264] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.264] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.264] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.265] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.265] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.265] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.265] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.265] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.266] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.266] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.266] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.266] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.266] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.266] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.266] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.267] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.267] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.267] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.267] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.267] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.319] |E| [renderer::compile_glsl]: 0(41) : error C7011: implicit cast from "vec4" to "vec2"

[02:12:25.320] |C| [renderer::compile_program]: Error in compiled fragment shader:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec2 texture_size;
uniform sampler2D s0;

in vec2 v_TexCoord2;
in vec2 v_TexCoord3;
layout(location = 0) out vec4 out_color;
vec4 r0;
vec4 r1;
vec4 r2;
vec4 r3;
vec4 r4;
vec4 r5;
vec4 r6;
vec4 r7;
vec4 i0;
vec4 i1;
vec4 i2;
vec2 pa0_temp;

void main()
{
    vec2 _40 = v_TexCoord2 * v_TexCoord2;
    r1 = vec4(r1.x, r1.y, _40.x, _40.y);
    vec2 _45 = r0.zw * r1.xy;
    r0 = vec4(_45.x, _45.y, r0.z, r0.w);
    vec2 _49 = r0.zw * r0.xy;
    r0 = vec4(_49.x, _49.y, r0.z, r0.w);
    vec2 _53 = r0.xy * r1.xy;
    r0 = vec4(_53.x, _53.y, r0.z, r0.w);
    pa0_temp = v_TexCoord2;
    pa0_temp = r1.zw * v_TexCoord2;
    pa0_temp = (pa0_temp * vec2(1.0)).xy;
    pa0_temp = (texture_size * pa0_temp).xy;
    vec4 _72 = vec4(pa0_temp.x, pa0_temp.y, pa0_temp.x, pa0_temp.x);
    _72.w = 1.0;
    pa0_temp = (vec2(1.0) * _72).xy;
    out_color = vec4(pa0_temp.x, pa0_temp.y, out_color.x, out_color.y);
}


[02:12:25.324] |T| [seek_file]: sceIoLseek32: Seeking file: fd: 0x11 at offset: 0x368800, whence: SCE_SEEK_SET
[02:12:25.324] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.324] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.324] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.324] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.325] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.325] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.325] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.325] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.325] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.325] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.325] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.326] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.326] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.326] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.326] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.326] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.326] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.326] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.326] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.327] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.327] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.327] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.327] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.327] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.327] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.327] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.327] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.328] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.328] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.328] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.328] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.328] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.328] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.328] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.328] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.328] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.329] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.329] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.333] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.333] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.333] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.333] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.333] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.333] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
[02:12:25.333] |T| [read_file]: sceIoRead: Reading file: fd: 0x11, size: 1024
