[09:51:10.372] |I| [SDL_main]:  Vita3K v0.1 635-a741c3a
[09:51:20.355] |E| [renderer::load_fragment_shader]:  Missing fragment shader 57840459acb4ba2d5f8b71ce99ec2d4c4b4415c5ccfc7e7ae545e70ded23d2fe
[09:51:20.355] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[09:51:20.356] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:20.356] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.356] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 22

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 17  "main_fs" 11 12 14
                              ExecutionMode 17 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture1"
                              Name 9  "texture2"
                              Name 11  "in_TexCoord1"
                              Name 12  "in_TexCoord2"
                              Name 14  "out_color"
                              Name 17  "main_fs"
                              Decorate 14(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture1):      7(ptr) Variable UniformConstant
     9(texture2):      7(ptr) Variable UniformConstant
              10:             TypePointer Input 2(fvec4)
11(in_TexCoord1):     10(ptr) Variable Input
12(in_TexCoord2):     10(ptr) Variable Input
              13:             TypePointer Output 2(fvec4)
   14(out_color):     13(ptr) Variable Output
              15:             TypeVoid
              16:             TypeFunction 15
              19:    1(float) Constant 0
              20:    1(float) Constant 1065353216
              21:    2(fvec4) ConstantComposite 19 19 20 20
     17(main_fs):          15 Function None 16
              18:             Label
                              Store 14(out_color) 21
                              Return
                              FunctionEnd

[09:51:20.364] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture1;
uniform sampler2D texture2;

in vec4 in_TexCoord1;
in vec4 in_TexCoord2;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:20.370] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x71000, whence: SCE_SEEK_SET
[09:51:20.370] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 246
[09:51:20.371] |E| [renderer::load_fragment_shader]:  Missing fragment shader db715e5e6eeec82635a9a383b6903ef77e5c7d22e4995792381babbfe1e657b8
[09:51:20.371] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[09:51:20.371] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:20.371] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.372] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 22

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 17  "main_fs" 11 12 14
                              ExecutionMode 17 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture1"
                              Name 9  "texture2"
                              Name 11  "in_TexCoord1"
                              Name 12  "in_TexCoord2"
                              Name 14  "out_color"
                              Name 17  "main_fs"
                              Decorate 14(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture1):      7(ptr) Variable UniformConstant
     9(texture2):      7(ptr) Variable UniformConstant
              10:             TypePointer Input 2(fvec4)
11(in_TexCoord1):     10(ptr) Variable Input
12(in_TexCoord2):     10(ptr) Variable Input
              13:             TypePointer Output 2(fvec4)
   14(out_color):     13(ptr) Variable Output
              15:             TypeVoid
              16:             TypeFunction 15
              19:    1(float) Constant 0
              20:    1(float) Constant 1065353216
              21:    2(fvec4) ConstantComposite 19 19 20 20
     17(main_fs):          15 Function None 16
              18:             Label
                              Store 14(out_color) 21
                              Return
                              FunctionEnd

[09:51:20.380] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture1;
uniform sampler2D texture2;

in vec4 in_TexCoord1;
in vec4 in_TexCoord2;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:20.385] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x71800, whence: SCE_SEEK_SET
[09:51:20.385] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 171
[09:51:20.386] |E| [renderer::load_fragment_shader]:  Missing fragment shader bf799896ecb72c00e5f883abee087f8c843b7e6d14c2b7448c78efa797d717f0
[09:51:20.386] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:20.387] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:20.387] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 20

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 15  "main_fs" 9 10 12
                              ExecutionMode 15 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 6  "texture1"
                              Name 9  "in_TexCoord0"
                              Name 10  "in_TexCoord1"
                              Name 12  "out_color"
                              Name 15  "main_fs"
                              Decorate 12(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
     6(texture1):      4(ptr) Variable UniformConstant
               7:             TypeVector 1(float) 4
               8:             TypePointer Input 7(fvec4)
 9(in_TexCoord0):      8(ptr) Variable Input
10(in_TexCoord1):      8(ptr) Variable Input
              11:             TypePointer Output 7(fvec4)
   12(out_color):     11(ptr) Variable Output
              13:             TypeVoid
              14:             TypeFunction 13
              17:    1(float) Constant 0
              18:    1(float) Constant 1065353216
              19:    7(fvec4) ConstantComposite 17 17 18 18
     15(main_fs):          13 Function None 14
              16:             Label
                              Store 12(out_color) 19
                              Return
                              FunctionEnd

[09:51:20.394] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;
uniform sampler2D texture1;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:20.398] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x72000, whence: SCE_SEEK_SET
[09:51:20.399] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 241
[09:51:20.399] |E| [renderer::load_fragment_shader]:  Missing fragment shader 1da7173858470a892064ad9bea98e2b2dc4fe0e9b678ad53c39901a158d387ae
[09:51:20.400] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[09:51:20.400] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:20.400] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:20.400] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.401] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 24

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 19  "main_fs" 12 13 14 16
                              ExecutionMode 19 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture0"
                              Name 9  "texture1"
                              Name 10  "texture2"
                              Name 12  "in_TexCoord0"
                              Name 13  "in_TexCoord1"
                              Name 14  "in_TexCoord2"
                              Name 16  "out_color"
                              Name 19  "main_fs"
                              Decorate 16(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture0):      7(ptr) Variable UniformConstant
     9(texture1):      7(ptr) Variable UniformConstant
    10(texture2):      7(ptr) Variable UniformConstant
              11:             TypePointer Input 2(fvec4)
12(in_TexCoord0):     11(ptr) Variable Input
13(in_TexCoord1):     11(ptr) Variable Input
14(in_TexCoord2):     11(ptr) Variable Input
              15:             TypePointer Output 2(fvec4)
   16(out_color):     15(ptr) Variable Output
              17:             TypeVoid
              18:             TypeFunction 17
              21:    1(float) Constant 0
              22:    1(float) Constant 1065353216
              23:    2(fvec4) ConstantComposite 21 21 22 22
     19(main_fs):          17 Function None 18
              20:             Label
                              Store 16(out_color) 23
                              Return
                              FunctionEnd

[09:51:20.410] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture0;
uniform sampler2D texture1;
uniform sampler2D texture2;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
in vec4 in_TexCoord2;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:20.416] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x72800, whence: SCE_SEEK_SET
[09:51:20.416] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 255
[09:51:20.417] |E| [renderer::load_fragment_shader]:  Missing fragment shader bc12a14a5f87279e054fd7d0561f2848c49216bbd26f9c98e1fa76e210afa133
[09:51:20.417] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[09:51:20.417] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:20.417] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:BCOL type:0 component_count:4 container_index:0x0
[09:51:20.418] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.418] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 24

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 19  "main_fs" 12 13 14 16
                              ExecutionMode 19 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture0"
                              Name 9  "texture1"
                              Name 10  "texture2"
                              Name 12  "in_TexCoord0"
                              Name 13  "in_TexCoord1"
                              Name 14  "in_TexCoord2"
                              Name 16  "out_color"
                              Name 19  "main_fs"
                              Decorate 16(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture0):      7(ptr) Variable UniformConstant
     9(texture1):      7(ptr) Variable UniformConstant
    10(texture2):      7(ptr) Variable UniformConstant
              11:             TypePointer Input 2(fvec4)
12(in_TexCoord0):     11(ptr) Variable Input
13(in_TexCoord1):     11(ptr) Variable Input
14(in_TexCoord2):     11(ptr) Variable Input
              15:             TypePointer Output 2(fvec4)
   16(out_color):     15(ptr) Variable Output
              17:             TypeVoid
              18:             TypeFunction 17
              21:    1(float) Constant 0
              22:    1(float) Constant 1065353216
              23:    2(fvec4) ConstantComposite 21 21 22 22
     19(main_fs):          17 Function None 18
              20:             Label
                              Store 16(out_color) 23
                              Return
                              FunctionEnd

[09:51:20.427] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture0;
uniform sampler2D texture1;
uniform sampler2D texture2;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
in vec4 in_TexCoord2;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:20.433] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x73000, whence: SCE_SEEK_SET
[09:51:20.433] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 203
[09:51:20.434] |E| [renderer::load_fragment_shader]:  Missing fragment shader 1f57b256ef835b320897469c1eb9d1122c57ca27203d8b7e20917ff650f95950
[09:51:20.434] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.434] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.434] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 20

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 15  "main_fs" 9 10 12
                              ExecutionMode 15 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 6  "texture1"
                              Name 9  "in_TexCoord0"
                              Name 10  "in_TexCoord1"
                              Name 12  "out_color"
                              Name 15  "main_fs"
                              Decorate 12(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
     6(texture1):      4(ptr) Variable UniformConstant
               7:             TypeVector 1(float) 4
               8:             TypePointer Input 7(fvec4)
 9(in_TexCoord0):      8(ptr) Variable Input
10(in_TexCoord1):      8(ptr) Variable Input
              11:             TypePointer Output 7(fvec4)
   12(out_color):     11(ptr) Variable Output
              13:             TypeVoid
              14:             TypeFunction 13
              17:    1(float) Constant 0
              18:    1(float) Constant 1065353216
              19:    7(fvec4) ConstantComposite 17 17 18 18
     15(main_fs):          13 Function None 14
              16:             Label
                              Store 12(out_color) 19
                              Return
                              FunctionEnd

[09:51:20.440] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;
uniform sampler2D texture1;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:20.447] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x73800, whence: SCE_SEEK_SET
[09:51:20.447] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 282
[09:51:20.448] |E| [renderer::load_fragment_shader]:  Missing fragment shader 49afbef2d463236161fc2bd1a31efc65aed309455f080eda6ae3e618c4c1f394
[09:51:20.448] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[09:51:20.448] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.448] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.449] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.449] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 24

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 19  "main_fs" 12 13 14 16
                              ExecutionMode 19 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture0"
                              Name 9  "texture1"
                              Name 10  "texture2"
                              Name 12  "in_TexCoord0"
                              Name 13  "in_TexCoord1"
                              Name 14  "in_TexCoord2"
                              Name 16  "out_color"
                              Name 19  "main_fs"
                              Decorate 16(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture0):      7(ptr) Variable UniformConstant
     9(texture1):      7(ptr) Variable UniformConstant
    10(texture2):      7(ptr) Variable UniformConstant
              11:             TypePointer Input 2(fvec4)
12(in_TexCoord0):     11(ptr) Variable Input
13(in_TexCoord1):     11(ptr) Variable Input
14(in_TexCoord2):     11(ptr) Variable Input
              15:             TypePointer Output 2(fvec4)
   16(out_color):     15(ptr) Variable Output
              17:             TypeVoid
              18:             TypeFunction 17
              21:    1(float) Constant 0
              22:    1(float) Constant 1065353216
              23:    2(fvec4) ConstantComposite 21 21 22 22
     19(main_fs):          17 Function None 18
              20:             Label
                              Store 16(out_color) 23
                              Return
                              FunctionEnd

[09:51:20.457] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture0;
uniform sampler2D texture1;
uniform sampler2D texture2;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
in vec4 in_TexCoord2;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:20.463] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x74000, whence: SCE_SEEK_SET
[09:51:20.463] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 296
[09:51:20.464] |E| [renderer::load_fragment_shader]:  Missing fragment shader 8e01e19a2ec168343f32407faadd3b1e66253a957bdfe49d6a1fae39f1a690bd
[09:51:20.464] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[09:51:20.465] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.465] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.465] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.466] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 24

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 19  "main_fs" 12 13 14 16
                              ExecutionMode 19 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture0"
                              Name 9  "texture1"
                              Name 10  "texture2"
                              Name 12  "in_TexCoord0"
                              Name 13  "in_TexCoord1"
                              Name 14  "in_TexCoord2"
                              Name 16  "out_color"
                              Name 19  "main_fs"
                              Decorate 16(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture0):      7(ptr) Variable UniformConstant
     9(texture1):      7(ptr) Variable UniformConstant
    10(texture2):      7(ptr) Variable UniformConstant
              11:             TypePointer Input 2(fvec4)
12(in_TexCoord0):     11(ptr) Variable Input
13(in_TexCoord1):     11(ptr) Variable Input
14(in_TexCoord2):     11(ptr) Variable Input
              15:             TypePointer Output 2(fvec4)
   16(out_color):     15(ptr) Variable Output
              17:             TypeVoid
              18:             TypeFunction 17
              21:    1(float) Constant 0
              22:    1(float) Constant 1065353216
              23:    2(fvec4) ConstantComposite 21 21 22 22
     19(main_fs):          17 Function None 18
              20:             Label
                              Store 16(out_color) 23
                              Return
                              FunctionEnd

[09:51:20.473] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture0;
uniform sampler2D texture1;
uniform sampler2D texture2;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
in vec4 in_TexCoord2;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:20.480] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x74800, whence: SCE_SEEK_SET
[09:51:20.480] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 410
[09:51:20.481] |E| [renderer::load_fragment_shader]:  Missing fragment shader b2e7794fab02ed5638c9beb56e5c689f6a27ae27cbc5366f1c28b22e4ede8cf4
[09:51:20.481] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.482] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.482] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 20

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 15  "main_fs" 9 10 12
                              ExecutionMode 15 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 5  "texture0"
                              Name 6  "texture1"
                              Name 9  "in_TexCoord0"
                              Name 10  "in_TexCoord1"
                              Name 12  "out_color"
                              Name 15  "main_fs"
                              Decorate 12(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeImage 1(float) 2D sampled format:Unknown
               3:             TypeSampledImage 2
               4:             TypePointer UniformConstant 3
     5(texture0):      4(ptr) Variable UniformConstant
     6(texture1):      4(ptr) Variable UniformConstant
               7:             TypeVector 1(float) 4
               8:             TypePointer Input 7(fvec4)
 9(in_TexCoord0):      8(ptr) Variable Input
10(in_TexCoord1):      8(ptr) Variable Input
              11:             TypePointer Output 7(fvec4)
   12(out_color):     11(ptr) Variable Output
              13:             TypeVoid
              14:             TypeFunction 13
              17:    1(float) Constant 0
              18:    1(float) Constant 1065353216
              19:    7(fvec4) ConstantComposite 17 17 18 18
     15(main_fs):          13 Function None 14
              16:             Label
                              Store 12(out_color) 19
                              Return
                              FunctionEnd

[09:51:20.487] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform sampler2D texture0;
uniform sampler2D texture1;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:20.495] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x75000, whence: SCE_SEEK_SET
[09:51:20.495] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 485
[09:51:20.496] |E| [renderer::load_fragment_shader]:  Missing fragment shader 58a5e5572a2edc1a9026f6dfee20006bd1b091c2a355fa0339752b5f73a12f91
[09:51:20.496] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[09:51:20.496] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.496] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.497] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.497] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
// Id's are bound by 24

                              Capability Shader
                              MemoryModel Logical Simple
                              EntryPoint Fragment 19  "main_fs" 12 13 14 16
                              ExecutionMode 19 OriginLowerLeft
                              SourceExtension  "gxp"
                              Name 4  "balpha"
                              Name 8  "texture0"
                              Name 9  "texture1"
                              Name 10  "texture2"
                              Name 12  "in_TexCoord0"
                              Name 13  "in_TexCoord1"
                              Name 14  "in_TexCoord2"
                              Name 16  "out_color"
                              Name 19  "main_fs"
                              Decorate 16(out_color) Location 0
               1:             TypeFloat 32
               2:             TypeVector 1(float) 4
               3:             TypePointer UniformConstant 2(fvec4)
       4(balpha):      3(ptr) Variable UniformConstant
               5:             TypeImage 1(float) 2D sampled format:Unknown
               6:             TypeSampledImage 5
               7:             TypePointer UniformConstant 6
     8(texture0):      7(ptr) Variable UniformConstant
     9(texture1):      7(ptr) Variable UniformConstant
    10(texture2):      7(ptr) Variable UniformConstant
              11:             TypePointer Input 2(fvec4)
12(in_TexCoord0):     11(ptr) Variable Input
13(in_TexCoord1):     11(ptr) Variable Input
14(in_TexCoord2):     11(ptr) Variable Input
              15:             TypePointer Output 2(fvec4)
   16(out_color):     15(ptr) Variable Output
              17:             TypeVoid
              18:             TypeFunction 17
              21:    1(float) Constant 0
              22:    1(float) Constant 1065353216
              23:    2(fvec4) ConstantComposite 21 21 22 22
     19(main_fs):          17 Function None 18
              20:             Label
                              Store 16(out_color) 23
                              Return
                              FunctionEnd

[09:51:20.504] |D| [shadergen::spirv::generate_glsl]:  Generated GLSL:
#version 410
#ifdef GL_ARB_shading_language_420pack
#extension GL_ARB_shading_language_420pack : require
#endif

uniform vec4 balpha;
uniform sampler2D texture0;
uniform sampler2D texture1;
uniform sampler2D texture2;

in vec4 in_TexCoord0;
in vec4 in_TexCoord1;
in vec4 in_TexCoord2;
layout(location = 0) out vec4 out_color;

void main()
{
    out_color = vec4(0.0, 0.0, 1.0, 1.0);
}


[09:51:20.512] |T| [seek_file]:  sceIoLseek: Seeking file: fd: 0xE at offset: 0x75800, whence: SCE_SEEK_SET
[09:51:20.512] |T| [read_file]:  sceIoRead: Reading file: fd: 0xE, size: 488
[09:51:20.512] |E| [renderer::load_fragment_shader]:  Missing fragment shader 8830a0030641639392ede7753e2f4da37ee849ef646a04b106797c67cb2b4f6e
[09:51:20.513] |D| [gxp::log_parameter]:  Uniform: name:balpha semantic:NONE type:0 component_count:4 container_index:0xE
[09:51:20.513] |D| [gxp::log_parameter]:  Sampler: name:texture0 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.513] |D| [gxp::log_parameter]:  Sampler: name:texture1 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.513] |D| [gxp::log_parameter]:  Sampler: name:texture2 semantic:ATTR type:0 component_count:4 container_index:0x0
[09:51:20.514] |D| [shadergen::spirv::generate_shader]:  SPIR-V Disassembly:
// Module Version 10300
// Generated by (magic number): 1337000
