[15:29:56.838] |I| [init_config]: backend-renderer: OpenGL
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x700, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x720, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x740, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x760, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x780, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x7A0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x7C0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x7E0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x800, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x820, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x840, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x860, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x880, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x8A0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x8C0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x8E0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x900, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x920, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x940, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x960, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x980, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x9A0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x9C0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0x9E0, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0xA00, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0xA20, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0xA40, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0xA60, whence: SCE_SEEK_SET
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.610] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0xA80, whence: SCE_SEEK_SET
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 1 bytes of fd 0xA
[15:30:02.611] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0xAA0, whence: SCE_SEEK_SET
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.611] |T| [read_file]: parse_trophy_file: Reading 8 bytes of fd 0xA
[15:30:02.611] |T| [seek_file]: parse_trophy_file: Seeking fd: 0xA, offset: 0xAC0, whence: SCE_SEEK_SET
[15:30:02.611] |T| [read_file]: load_trophy_progress_file: Reading 4 bytes of fd 0xB
[15:30:02.611] |T| [read_file]: load_trophy_progress_file: Reading 16 bytes of fd 0xB
[15:30:02.611] |T| [read_file]: load_trophy_progress_file: Reading 16 bytes of fd 0xB
[15:30:02.611] |T| [read_file]: load_trophy_progress_file: Reading 4 bytes of fd 0xB
[15:30:02.611] |T| [read_file]: load_trophy_progress_file: Reading 4 bytes of fd 0xB
[15:30:02.611] |T| [read_file]: load_trophy_progress_file: Reading 1024 bytes of fd 0xB
[15:30:02.611] |T| [read_file]: load_trophy_progress_file: Reading 128 bytes of fd 0xB
[15:30:02.611] |T| [close_file]: create_trophy_context: Closing file fd: 0xB
[15:30:02.611] |T| [export_sceNpTrophyCreateContext]: Trophy context for NPWR15905_00 create successfuly!
[15:30:02.611] |T| [write_file]: *** TTY: Trophy context success
[15:30:02.611] |T| [write_file]: *** TTY: Set up dialog successfully
[15:30:03.989] |W| [unimplemented_impl]: Unimplemented sceCommonDialogUpdate import called.
[15:30:03.991] |T| [write_file]: *** TTY: -obj_psn_init step
[15:30:03.991] |T| [write_file]: *** TTY: --obj_psn_init step vita
[15:30:03.993] |I| [load_shader]: Generating frag shader 79895d73949938211f8a4258db6866661b8a7b4a31aeb4025d89e378ef6d2e89
[15:30:03.993] |W| [create_parameters]: Container for literal not found, skipping creating literals!
[15:30:03.993] |D| [create_fragment_inputs]: Iterator: pa0 = (float4) v_Color0
[15:30:03.993] |T| [get_or_recompile_block]: Recompiling block_0, size = 2, id = 86
[15:30:03.994] |D| [spirv_disasm_print]: SPIR-V Disassembly:
// Module Version 10500
// Generated by (magic number): 1337000
// Id's are bound by 114

                              Capability Shader
              61:             ExtInstImport  "GLSL.std.450"
              75:             ExtInstImport  "GLSL.std.450"
              99:             ExtInstImport  "GLSL.std.450"
                              MemoryModel Logical GLSL450
                              EntryPoint Fragment 4  "main_fs"
                              ExecutionMode 4 OriginLowerLeft
               1:             String  "79895d73949938211f8a4258db6866661b8a7b4a31aeb4025d89e378ef6d2e89"
                              SourceExtension  "gxp"
                              Name 4  "main_fs"
                              Name 23  "pa"
                              Name 24  "sa"
                              Name 26  "internals"
                              Name 28  "r"
                              Name 30  "p"
                              Name 32  "idx"
                              Name 34  "outs"
                              Name 36  "i"
                              Name 38  "v_Color0"
                              Name 43  "frag_output_finalize"
                              Name 58  "unpack2xF16"
                              Name 73  "out_color"
                              Name 86  "block_prim_0"
                              Name 97  "pack2xF16"
                              Decorate 73(out_color) Location 0
               2:             TypeVoid
               3:             TypeFunction 2
               6:             TypeFloat 32
               7:             TypeInt 32 1
               8:             TypeBool
               9:             TypeVector 6(float) 4
              10:      7(int) Constant 32
              11:             TypeArray 9(fvec4) 10
              12:      7(int) Constant 3
              13:             TypeArray 9(fvec4) 12
              14:      7(int) Constant 20
              15:             TypeArray 9(fvec4) 14
              16:      7(int) Constant 2
              17:             TypeArray 7(int) 16
              18:      7(int) Constant 4
              19:             TypeArray 8(bool) 18
              20:      7(int) Constant 10
              21:             TypeArray 9(fvec4) 20
              22:             TypePointer Private 11
          23(pa):     22(ptr) Variable Private
          24(sa):     22(ptr) Variable Private
              25:             TypePointer Private 13
   26(internals):     25(ptr) Variable Private
              27:             TypePointer Private 15
           28(r):     27(ptr) Variable Private
              29:             TypePointer Private 19
           30(p):     29(ptr) Variable Private
              31:             TypePointer Private 17
         32(idx):     31(ptr) Variable Private
              33:             TypePointer Private 21
        34(outs):     33(ptr) Variable Private
              35:             TypePointer Function 7(int)
              37:             TypePointer Input 9(fvec4)
    38(v_Color0):     37(ptr) Variable Input
              40:             TypePointer Private 9(fvec4)
              41:      7(int) Constant 0
              50:      7(int) Constant 1
              52:             TypeVector 6(float) 2
              55:             TypeInt 32 0
              56:             TypeFunction 52(fvec2) 6(float)
              72:             TypePointer Output 9(fvec4)
   73(out_color):     72(ptr) Variable Output
              76:    6(float) Constant 1056964608
              77:    6(float) Constant 0
              78:    6(float) Constant 1065353216
              79:    6(float) Constant 1073741824
              80:             TypeVector 6(float) 1
              81:    80(fvec) ConstantComposite 77
              82:   52(fvec2) ConstantComposite 77 77
              83:             TypeVector 6(float) 3
              84:   83(fvec3) ConstantComposite 77 77 77
              85:    9(fvec4) ConstantComposite 77 77 77 77
              95:             TypeFunction 6(float) 52(fvec2)
      4(main_fs):           2 Function None 3
               5:             Label
           36(i):     35(ptr) Variable Function
              39:    9(fvec4) Load 38(v_Color0)
              42:     40(ptr) AccessChain 23(pa) 41
                              Store 42 39
             113:           2 FunctionCall 86(block_prim_0)
                              Return
                              FunctionEnd
43(frag_output_finalize):           2 Function None 3
              44:             Label
              45:     40(ptr) AccessChain 23(pa) 41
              46:     40(ptr) AccessChain 23(pa) 41
              47:    9(fvec4) Load 45
              48:    9(fvec4) Load 46
              49:    6(float) VectorExtractDynamic 47 41
              51:    6(float) VectorExtractDynamic 47 50
              53:   52(fvec2) CompositeConstruct 49 51
              54:    6(float) VectorExtractDynamic 53 41
              64:   52(fvec2) FunctionCall 58(unpack2xF16) 54
              65:    6(float) VectorExtractDynamic 53 50
              66:   52(fvec2) FunctionCall 58(unpack2xF16) 65
              67:    6(float) VectorExtractDynamic 64 41
              68:    6(float) VectorExtractDynamic 64 50
